id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
676,22021967845314,Небојша,Петровић,мушки,52,Пожаревац,9.8.1999.,Јована Цвијића 121,061/4675098,небојша-петровић@yahoo.com,147539,22.02.19678-45314,,,44197,активан,
677,25101973779978,Дејан,Гавриловић,женски,21,Краљево,28.5.1970.,Душанова 20,064/5277897,дејан_гавриловић@eunet.rs,47487,25.10.19737-79978,855649366,Министарство просвете,39605,активан,
678,25061955736404,Марко,Митић,женски,39,Лесковац,15.8.1985.,Принца Евгенија 76,065/6323043,марко.митић@gmail.com,162301,25.06.19557-36404,759615532,,25186,активан,
679,21061962822446,Милена,Станковић,женски,44,Нови Пазар,2.8.1973.,Милана Топлице 37,066/5804458,милена-станковић40@gmail.com,77491,21.06.19628-22446,964844362,,13623,активан,Редован корисник услуга
680,05021954820885,Борислав,Павловић,женски,69,Суботица,28.2.1989.,Бранка Радичевића 122,064/1959502,борислав.павловић37@gmail.com,133106,05.02.19548-20885,6963310010,,22019,активан,Редован корисник услуга
681,16091968862162,Владимир,Томић,мушки,65,Ужице,3.12.1976.,Михајла Пупина 147,069/6472626,владимир.томић@ptt.rs,207665,16.09.19688-62162,,,45670,активан,
682,03081953713830,Снежана,Ђорђевић,женски,45,Лучани,16.2.1995.,Његошева 48,060/3877106,снежана-ђорђевић70@ptt.rs,194305,03.08.19537-13830,2915541010,,91561,активан,
683,01121967804501,Срђан,Симић,женски,31,Аранђеловац,28.2.1970.,Таковска 56,060/0398416,срђан-симић@ptt.rs,98709,01.12.19678-04501,,,82205,активан,Редован корисник услуга
684,07031984819614,Никола,Васиљевић,мушки,51,Нови Сад,17.7.1990.,Михајла Пупина 121,069/6131048,никола-васиљевић20@eunet.rs,133145,07.03.19848-19614,,Народна скупштина Републике Србије,34575,неактиван,
685,06011960728381,Тијана,Миловановић,женски,31,Прокупље,27.4.1987.,Таковска 189,065/5486777,тијана-миловановић63@outlook.com,101498,06.01.19607-28381,8569933110,,91988,активан,
686,24102001760450,Милена,Петровић,женски,30,Чачак,9.11.1971.,Бранка Радичевића 146,060/4801294,милена.петровић22@ptt.rs,166429,24.10.20017-60450,,,58204,активан,
687,12091969840997,Дејан,Јовановић,женски,56,Суботица,26.5.1991.,Неманињина 44,062/8098963,дејан.јовановић@outlook.com,93966,12.09.19698-40997,221333373,Министарство просвете,62025,неактиван,Редован корисник услуга
688,11061967834318,Јасмина,Митић,мушки,55,Бајина Башта,26.6.2005.,Кнеза Михаила 80,061/6154267,јасмина.митић@outlook.com,107511,11.06.19678-34318,,,88283,активан,
689,28051970708235,Тијана,Бошковић,мушки,22,Зајечар,4.9.1984.,Таковска 162,060/5290884,тијана-бошковић@outlook.com,227447,28.05.19707-08235,,,21941,неактиван,Редован корисник услуга
690,05091963805105,Срђан,Миловановић,женски,58,Ужице,12.11.1972.,Вука Караџића 10,061/7827704,срђан-миловановић42@gmail.com,179656,05.09.19638-05105,,,56647,активан,
691,12011998703511,Милена,Јовановић,мушки,49,Ужице,28.10.1973.,Војводе Мишића 41,060/4967833,милена.јовановић@yahoo.com,140279,12.01.19987-03511,,,34183,активан,Редован корисник услуга
692,18081978832278,Марина,Станковић,женски,45,Нови Пазар,16.3.1974.,Краља Александра 142,061/9434848,марина-станковић@gmail.com,112927,18.08.19788-32278,,,50446,неактиван,
693,04072000748757,Тамара,Гавриловић,женски,63,Шабац,1.6.1974.,Кнеза Михаила 69,061/8182234,тамара-гавриловић11@yahoo.com,176919,04.07.20007-48757,,Републички завод за статистику,34801,активан,Редован корисник услуга
694,13011986734549,Милена,Симић,мушки,44,Смедерево,19.10.1980.,Николе Тесле 149,066/2228301,милена.симић@gmail.com,59343,13.01.19867-34549,,,82069,активан,Редован корисник услуга
695,11081977799461,Миланка,Петровић,женски,21,Суботица,19.5.1991.,Вука Караџића 81,062/4456191,миланка.петровић73@yahoo.com,193588,11.08.19777-99461,,,96890,неактиван,Редован корисник услуга
696,02012000768624,Борислав,Васиљевић,мушки,26,Чачак,22.1.1998.,Николе Тесле 39,060/1055195,борислав.васиљевић93@outlook.com,49544,02.01.20007-68624,,Министарство унутрашњих послова,87930,активан,
697,21081975732741,Мирјана,Стојановић,мушки,41,Лесковац,9.4.1979.,Принца Евгенија 56,063/7589404,мирјана_стојановић61@eunet.rs,85141,21.08.19757-32741,9146633510,,55784,активан,
698,09041996737743,Петар,Стаменковић,женски,61,Аранђеловац,20.10.1991.,Таковска 159,066/6674737,петар-стаменковић84@gmail.com,48289,09.04.19967-37743,4652104710,,42732,активан,
699,27101998882359,Петар,Антонијевић,женски,64,Ваљево,12.2.1997.,Цара Душана 19,069/0239404,петар-антонијевић9@eunet.rs,69011,27.10.19988-82359,309082195,Влада Републике Србије,56243,неактиван,
700,26111995776619,Ненад,Митић,женски,27,Аранђеловац,8.3.1998.,Принца Евгенија 107,061/7195156,ненад.митић@ptt.rs,87843,26.11.19957-76619,,,17914,активан,Редован корисник услуга
701,23011990852041,Марија,Савић,женски,56,Горњи Милановац,2.6.1975.,Бранка Радичевића 7,063/6273323,марија.савић@eunet.rs,144714,23.01.19908-52041,,,56897,активан,
702,12021993866157,Ненад,Гавриловић,мушки,44,Ивањица,12.11.2008.,Таковска 153,061/0404224,ненад-гавриловић@yahoo.com,78094,12.02.19938-66157,,,23425,активан,
703,16111991767481,Марија,Бошковић,женски,20,Горњи Милановац,23.11.2009.,Краља Александра 147,065/3643926,марија.бошковић54@yahoo.com,92686,16.11.19917-67481,,,82645,активан,Редован корисник услуга
704,27092003707633,Мирјана,Симић,мушки,33,Горњи Милановац,2.10.2009.,Кнеза Михаила 30,069/2570429,мирјана.симић@ptt.rs,53633,27.09.20037-07633,4998325410,,25606,неактиван,Редован корисник услуга
705,06071994843221,Тијана,Ракић,женски,41,Ниш,16.6.2007.,Николе Тесле 8,061/7226572,тијана-ракић@eunet.rs,57384,06.07.19948-43221,908908902,,18751,активан,Редован корисник услуга
706,27051969812354,Драган,Петровић,женски,49,Ивањица,3.10.2000.,Светог Саве 14,064/3195968,драган_петровић62@gmail.com,154853,27.05.19698-12354,,,13222,активан,
707,11102002731377,Ана,Гавриловић,мушки,51,Пожаревац,25.2.2006.,Краља Александра 37,066/8861638,ана-гавриловић66@eunet.rs,191964,11.10.20027-31377,,Министарство финансија,50840,активан,Редован корисник услуга
708,05081990899271,Јелена,Петровић,женски,52,Вршац,25.1.1995.,Његошева 2,060/5217811,јелена.петровић44@gmail.com,157973,05.08.19908-99271,,,41229,активан,
709,13101999742881,Марко,Драгић,женски,65,Пожаревац,14.1.2004.,Цара Лазара 18,062/7289443,марко_драгић69@outlook.com,88302,13.10.19997-42881,,,20578,активан,
710,07081987795802,Маја,Петровић,мушки,50,Зајечар,4.7.1987.,Милана Топлице 157,060/2964561,маја.петровић0@ptt.rs,221714,07.08.19877-95802,,,31740,неактиван,
711,21101956829615,Ана,Илић,мушки,23,Горњи Милановац,19.9.1980.,Светог Саве 87,066/7689795,ана.илић@ptt.rs,178961,21.10.19568-29615,,Народна скупштина Републике Србије,18187,неактиван,
712,07072004793311,Борислав,Илић,мушки,63,Крагујевац,23.7.2009.,Гаврила Принципа 141,060/6792801,борислав-илић19@eunet.rs,53018,07.07.20047-93311,,,40509,активан,Редован корисник услуга
713,05071978740673,Тијана,Петровић,мушки,57,Вршац,4.8.2000.,Војводе Мишића 114,061/4341164,тијана.петровић@outlook.com,206547,05.07.19787-40673,,Министарство унутрашњих послова,43325,активан,Редован корисник услуга
714,18071965727543,Мирјана,Митић,женски,45,Зајечар,22.3.1978.,Неманињина 4,061/3356416,мирјана-митић@ptt.rs,91021,18.07.19657-27543,,,40435,активан,
