id,jmbg,ime,prezime,pol,godine,opstina,datum_rodjenja,adresa,telefon,email,prihod,jmbg_format,pib,institucija,postanski_broj,status,napomena
642,02051954725920,Ivana,Stamenković,ženski,38,Gornji Milanovac,20.8.1979.,Kralja Aleksandra 145,065/5541107,ivana.stamenković81@ptt.rs,81246,02.05.19547-25920,,,70243,neaktivan,
643,11011973742446,Gordana,Vasić,muški,36,Niš,10.1.1985.,Nemaninjina 73,061/2246228,gordana_vasić@eunet.rs,128474,11.01.19737-42446,917243214,,72577,aktivan,Redovan korisnik usluga
644,02041968875550,Đorđe,Ilić,ženski,40,Požega,24.8.1975.,Gavrila Principa 31,066/2311435,đorđe.ilić@outlook.com,194762,02.04.19688-75550,,,92925,aktivan,Redovan korisnik usluga
645,08061998702833,Miroslav,Rakić,ženski,48,Kosjerić,19.9.2006.,Vuka Karadžića 167,062/3494992,miroslav-rakić11@ptt.rs,214222,08.06.19987-02833,,,90574,neaktivan,
646,04012000857655,Milena,Milovanović,muški,61,Valjevo,27.9.2002.,Bulevar revolucije 76,062/3122777,milena-milovanović@eunet.rs,54341,04.01.20008-57655,634273881,,36097,neaktivan,Redovan korisnik usluga
647,10081988843269,Nenad,Lazić,muški,47,Bajina Bašta,16.4.1974.,Bulevar oslobođenja 32,061/3611382,nenad.lazić@yahoo.com,175555,10.08.19888-43269,,,48962,aktivan,
648,27121986863431,Aleksandar,Mihajlović,muški,26,Čačak,13.1.1980.,Nikole Tesle 179,062/0963705,aleksandar.mihajlović@gmail.com,48453,27.12.19868-63431,,,62143,neaktivan,
649,11111992780485,Miroljub,Jovanović,muški,64,Vranje,1.11.2001.,Svetog Save 52,062/5020896,miroljub-jovanović88@ptt.rs,213791,11.11.19927-80485,,,79872,aktivan,
650,17101966811706,Marko,Filipović,ženski,61,Prokuplje,24.5.1981.,Jovana Cvijića 155,069/5861520,marko_filipović@ptt.rs,80373,17.10.19668-11706,,,61863,neaktivan,
651,06081989740476,Dejan,Stamenković,ženski,68,Gornji Milanovac,17.3.1992.,Bulevar revolucije 35,069/5784767,dejan_stamenković@outlook.com,210561,06.08.19897-40476,161019440,,68035,neaktivan,
652,08011977788295,Zoran,Bošković,ženski,45,Niš,11.7.1983.,Nemaninjina 175,066/3896708,zoran.bošković@outlook.com,39317,08.01.19777-88295,,Narodna skupština Republike Srbije,66727,aktivan,
653,16121969775770,Marko,Tomić,ženski,52,Lučani,2.2.1988.,Njegoševa 24,065/9929690,marko_tomić82@eunet.rs,65647,16.12.19697-75770,853900756,,75525,aktivan,
654,01091986736541,Maja,Milovanović,muški,26,Leskovac,24.1.1982.,Dušanova 55,064/6407926,maja_milovanović45@yahoo.com,92382,01.09.19867-36541,,,92499,aktivan,
655,02101956765575,Milena,Ilić,muški,66,Sremska Mitrovica,4.9.1999.,Vuka Karadžića 28,060/7309683,milena_ilić@eunet.rs,78584,02.10.19567-65575,,Republički zavod za statistiku,65037,aktivan,
656,23091991749831,Petar,Stojanović,ženski,31,Vranje,6.2.1990.,Vuka Karadžića 147,065/4407552,petar-stojanović76@yahoo.com,43810,23.09.19917-49831,,,88895,aktivan,Redovan korisnik usluga
657,25052001886402,Jelena,Rakić,ženski,46,Kraljevo,23.3.1979.,Bulevar revolucije 115,060/5037736,jelena-rakić42@yahoo.com,220041,25.05.20018-86402,918684231,Vlada Republike Srbije,62627,aktivan,Redovan korisnik usluga
658,18041987883613,Ivana,Branković,ženski,62,Pirot,20.7.1972.,Dušanova 109,060/1593609,ivana-branković76@ptt.rs,93756,18.04.19878-83613,,,67418,aktivan,Redovan korisnik usluga
659,05101953717027,Snežana,Antonijević,muški,26,Lučani,27.11.1983.,Vuka Karadžića 19,069/3745524,snežana.antonijević29@yahoo.com,184681,05.10.19537-17027,,,94462,aktivan,
660,15121970898129,Jelena,Vasiljević,ženski,26,Loznica,7.11.1992.,Mihajla Pupina 24,065/0001076,jelena_vasiljević@ptt.rs,82903,15.12.19708-98129,,,31122,aktivan,
661,03122002811781,Mladen,Lazić,ženski,41,Aranđelovac,28.1.2003.,Nemaninjina 124,063/1099069,mladen.lazić75@gmail.com,143752,03.12.20028-11781,,Ministarstvo finansija,95555,aktivan,
662,13051989716089,Dejan,Nikolić,muški,28,Bor,25.4.1992.,Cara Lazara 159,065/6551658,dejan_nikolić@gmail.com,180690,13.05.19897-16089,934568151,,91707,aktivan,Redovan korisnik usluga
663,27031958844327,Milena,Petrović,muški,20,Požarevac,16.2.1983.,Cara Lazara 70,060/1955784,milena-petrović@ptt.rs,227660,27.03.19588-44327,274737474,,97444,aktivan,
664,10011978702597,Nenad,Gavrilović,muški,49,Aranđelovac,8.1.1974.,Cara Dušana 16,069/5077010,nenad.gavrilović17@yahoo.com,43592,10.01.19787-02597,,,34746,neaktivan,
665,07101995795202,Željko,Gavrilović,ženski,41,Zaječar,21.6.1993.,Gavrila Principa 107,069/4317875,željko-gavrilović@eunet.rs,115389,07.10.19957-95202,181313549,,21282,aktivan,
666,28041967878345,Branislav,Jovanović,muški,53,Beograd,18.12.1998.,Nikole Tesle 1,061/2117208,branislav.jovanović@outlook.com,122497,28.04.19678-78345,,,52430,aktivan,
667,03111981863653,Srđan,Milošević,muški,66,Gornji Milanovac,27.6.1992.,Resk reimska 198,065/3241247,srđan_milošević@eunet.rs,39701,03.11.19818-63653,814575174,Ministarstvo finansija,39960,aktivan,
668,22091997801640,Biljana,Gavrilović,ženski,63,Požega,1.1.2006.,Princa Evgenija 38,064/3033986,biljana.gavrilović69@ptt.rs,210837,22.09.19978-01640,,,31580,aktivan,
669,17012005806822,Miroslav,Vuković,muški,41,Kruševac,1.10.1983.,Kralja Aleksandra 178,061/9984011,miroslav.vuković16@yahoo.com,51162,17.01.20058-06822,,,72505,aktivan,
670,05091962827571,Milanka,Mihajlović,ženski,46,Pirot,8.12.2003.,Cara Dušana 65,062/8544835,milanka_mihajlović7@outlook.com,196620,05.09.19628-27571,946458869,,22080,aktivan,Redovan korisnik usluga
671,06091976837671,Ivan,Vasić,muški,55,Aranđelovac,14.5.1971.,Cara Lazara 51,064/2376605,ivan_vasić41@yahoo.com,79390,06.09.19768-37671,,,27461,aktivan,
672,04011989723147,Biljana,Ilić,muški,59,Gornji Milanovac,2.8.2009.,Dušanova 167,069/1911432,biljana.ilić@eunet.rs,42628,04.01.19897-23147,,,89183,neaktivan,
673,23081979730676,Danica,Marković,muški,30,Pančevo,10.9.1973.,Princa Evgenija 35,061/7961362,danica-marković@ptt.rs,195850,23.08.19797-30676,426112076,,11590,aktivan,
674,13041964865700,Marija,Mitić,muški,22,Kraljevo,6.3.1976.,Karađorđeva 101,065/8655071,marija.mitić62@eunet.rs,174961,13.04.19648-65700,170455143,Poreska uprava,80706,aktivan,Redovan korisnik usluga
675,01091964786527,Ana,Pavlović,muški,57,Sombor,28.1.1981.,Svetog Save 104,069/9137684,ana_pavlović5@ptt.rs,162167,01.09.19647-86527,,,44318,neaktivan,
676,22021967845314,Nebojša,Petrović,muški,52,Požarevac,9.8.1999.,Jovana Cvijića 121,061/4675098,nebojša-petrović@yahoo.com,147539,22.02.19678-45314,,,44197,aktivan,
677,25101973779978,Dejan,Gavrilović,ženski,21,Kraljevo,28.5.1970.,Dušanova 20,064/5277897,dejan_gavrilović@eunet.rs,47487,25.10.19737-79978,855649366,Ministarstvo prosvete,39605,aktivan,
678,25061955736404,Marko,Mitić,ženski,39,Leskovac,15.8.1985.,Princa Evgenija 76,065/6323043,marko.mitić@gmail.com,162301,25.06.19557-36404,759615532,,25186,aktivan,
679,21061962822446,Milena,Stanković,ženski,44,Novi Pazar,2.8.1973.,Milana Toplice 37,066/5804458,milena-stanković40@gmail.com,77491,21.06.19628-22446,964844362,,13623,aktivan,Redovan korisnik usluga
680,05021954820885,Borislav,Pavlović,ženski,69,Subotica,28.2.1989.,Branka Radičevića 122,064/1959502,borislav.pavlović37@gmail.com,133106,05.02.19548-20885,6963310010,,22019,aktivan,Redovan korisnik usluga
681,16091968862162,Vladimir,Tomić,muški,65,Užice,3.12.1976.,Mihajla Pupina 147,069/6472626,vladimir.tomić@ptt.rs,207665,16.09.19688-62162,,,45670,aktivan,
682,03081953713830,Snežana,Đorđević,ženski,45,Lučani,16.2.1995.,Njegoševa 48,060/3877106,snežana-đorđević70@ptt.rs,194305,03.08.19537-13830,2915541010,,91561,aktivan,
683,01121967804501,Srđan,Simić,ženski,31,Aranđelovac,28.2.1970.,Takovska 56,060/0398416,srđan-simić@ptt.rs,98709,01.12.19678-04501,,,82205,aktivan,Redovan korisnik usluga
684,07031984819614,Nikola,Vasiljević,muški,51,Novi Sad,17.7.1990.,Mihajla Pupina 121,069/6131048,nikola-vasiljević20@eunet.rs,133145,07.03.19848-19614,,Narodna skupština Republike Srbije,34575,neaktivan,
685,06011960728381,Tijana,Milovanović,ženski,31,Prokuplje,27.4.1987.,Takovska 189,065/5486777,tijana-milovanović63@outlook.com,101498,06.01.19607-28381,8569933110,,91988,aktivan,
686,24102001760450,Milena,Petrović,ženski,30,Čačak,9.11.1971.,Branka Radičevića 146,060/4801294,milena.petrović22@ptt.rs,166429,24.10.20017-60450,,,58204,aktivan,
687,12091969840997,Dejan,Jovanović,ženski,56,Subotica,26.5.1991.,Nemaninjina 44,062/8098963,dejan.jovanović@outlook.com,93966,12.09.19698-40997,221333373,Ministarstvo prosvete,62025,neaktivan,Redovan korisnik usluga
688,11061967834318,Jasmina,Mitić,muški,55,Bajina Bašta,26.6.2005.,Kneza Mihaila 80,061/6154267,jasmina.mitić@outlook.com,107511,11.06.19678-34318,,,88283,aktivan,
689,28051970708235,Tijana,Bošković,muški,22,Zaječar,4.9.1984.,Takovska 162,060/5290884,tijana-bošković@outlook.com,227447,28.05.19707-08235,,,21941,neaktivan,Redovan korisnik usluga
690,05091963805105,Srđan,Milovanović,ženski,58,Užice,12.11.1972.,Vuka Karadžića 10,061/7827704,srđan-milovanović42@gmail.com,179656,05.09.19638-05105,,,56647,aktivan,
691,12011998703511,Milena,Jovanović,muški,49,Užice,28.10.1973.,Vojvode Mišića 41,060/4967833,milena.jovanović@yahoo.com,140279,12.01.19987-03511,,,34183,aktivan,Redovan korisnik usluga
692,18081978832278,Marina,Stanković,ženski,45,Novi Pazar,16.3.1974.,Kralja Aleksandra 142,061/9434848,marina-stanković@gmail.com,112927,18.08.19788-32278,,,50446,neaktivan,
693,04072000748757,Tamara,Gavrilović,ženski,63,Šabac,1.6.1974.,Kneza Mihaila 69,061/8182234,tamara-gavrilović11@yahoo.com,176919,04.07.20007-48757,,Republički zavod za statistiku,34801,aktivan,Redovan korisnik usluga
694,13011986734549,Milena,Simić,muški,44,Smederevo,19.10.1980.,Nikole Tesle 149,066/2228301,milena.simić@gmail.com,59343,13.01.19867-34549,,,82069,aktivan,Redovan korisnik usluga
695,11081977799461,Milanka,Petrović,ženski,21,Subotica,19.5.1991.,Vuka Karadžića 81,062/4456191,milanka.petrović73@yahoo.com,193588,11.08.19777-99461,,,96890,neaktivan,Redovan korisnik usluga
696,02012000768624,Borislav,Vasiljević,muški,26,Čačak,22.1.1998.,Nikole Tesle 39,060/1055195,borislav.vasiljević93@outlook.com,49544,02.01.20007-68624,,Ministarstvo unutrašnjih poslova,87930,aktivan,
697,21081975732741,Mirjana,Stojanović,muški,41,Leskovac,9.4.1979.,Princa Evgenija 56,063/7589404,mirjana_stojanović61@eunet.rs,85141,21.08.19757-32741,9146633510,,55784,aktivan,
698,09041996737743,Petar,Stamenković,ženski,61,Aranđelovac,20.10.1991.,Takovska 159,066/6674737,petar-stamenković84@gmail.com,48289,09.04.19967-37743,4652104710,,42732,aktivan,
699,27101998882359,Petar,Antonijević,ženski,64,Valjevo,12.2.1997.,Cara Dušana 19,069/0239404,petar-antonijević9@eunet.rs,69011,27.10.19988-82359,309082195,Vlada Republike Srbije,56243,neaktivan,
700,26111995776619,Nenad,Mitić,ženski,27,Aranđelovac,8.3.1998.,Princa Evgenija 107,061/7195156,nenad.mitić@ptt.rs,87843,26.11.19957-76619,,,17914,aktivan,Redovan korisnik usluga
701,23011990852041,Marija,Savić,ženski,56,Gornji Milanovac,2.6.1975.,Branka Radičevića 7,063/6273323,marija.savić@eunet.rs,144714,23.01.19908-52041,,,56897,aktivan,
702,12021993866157,Nenad,Gavrilović,muški,44,Ivanjica,12.11.2008.,Takovska 153,061/0404224,nenad-gavrilović@yahoo.com,78094,12.02.19938-66157,,,23425,aktivan,
703,16111991767481,Marija,Bošković,ženski,20,Gornji Milanovac,23.11.2009.,Kralja Aleksandra 147,065/3643926,marija.bošković54@yahoo.com,92686,16.11.19917-67481,,,82645,aktivan,Redovan korisnik usluga
704,27092003707633,Mirjana,Simić,muški,33,Gornji Milanovac,2.10.2009.,Kneza Mihaila 30,069/2570429,mirjana.simić@ptt.rs,53633,27.09.20037-07633,4998325410,,25606,neaktivan,Redovan korisnik usluga
705,06071994843221,Tijana,Rakić,ženski,41,Niš,16.6.2007.,Nikole Tesle 8,061/7226572,tijana-rakić@eunet.rs,57384,06.07.19948-43221,908908902,,18751,aktivan,Redovan korisnik usluga
706,27051969812354,Dragan,Petrović,ženski,49,Ivanjica,3.10.2000.,Svetog Save 14,064/3195968,dragan_petrović62@gmail.com,154853,27.05.19698-12354,,,13222,aktivan,
707,11102002731377,Ana,Gavrilović,muški,51,Požarevac,25.2.2006.,Kralja Aleksandra 37,066/8861638,ana-gavrilović66@eunet.rs,191964,11.10.20027-31377,,Ministarstvo finansija,50840,aktivan,Redovan korisnik usluga
708,05081990899271,Jelena,Petrović,ženski,52,Vršac,25.1.1995.,Njegoševa 2,060/5217811,jelena.petrović44@gmail.com,157973,05.08.19908-99271,,,41229,aktivan,
709,13101999742881,Marko,Dragić,ženski,65,Požarevac,14.1.2004.,Cara Lazara 18,062/7289443,marko_dragić69@outlook.com,88302,13.10.19997-42881,,,20578,aktivan,
710,07081987795802,Maja,Petrović,muški,50,Zaječar,4.7.1987.,Milana Toplice 157,060/2964561,maja.petrović0@ptt.rs,221714,07.08.19877-95802,,,31740,neaktivan,
711,21101956829615,Ana,Ilić,muški,23,Gornji Milanovac,19.9.1980.,Svetog Save 87,066/7689795,ana.ilić@ptt.rs,178961,21.10.19568-29615,,Narodna skupština Republike Srbije,18187,neaktivan,
712,07072004793311,Borislav,Ilić,muški,63,Kragujevac,23.7.2009.,Gavrila Principa 141,060/6792801,borislav-ilić19@eunet.rs,53018,07.07.20047-93311,,,40509,aktivan,Redovan korisnik usluga
713,05071978740673,Tijana,Petrović,muški,57,Vršac,4.8.2000.,Vojvode Mišića 114,061/4341164,tijana.petrović@outlook.com,206547,05.07.19787-40673,,Ministarstvo unutrašnjih poslova,43325,aktivan,Redovan korisnik usluga
714,18071965727543,Mirjana,Mitić,ženski,45,Zaječar,22.3.1978.,Nemaninjina 4,061/3356416,mirjana-mitić@ptt.rs,91021,18.07.19657-27543,,,40435,aktivan,
715,05051957807227,Miloš,Milošević,muški,52,Lučani,3.12.1978.,Kralja Aleksandra 62,060/1792097,miloš_milošević71@eunet.rs,175344,05.05.19578-07227,,,14000,neaktivan,Redovan korisnik usluga
716,14112001836070,Srđan,Petrović,muški,61,Valjevo,19.3.1998.,Bulevar oslobođenja 123,069/7031489,srđan-petrović@yahoo.com,219752,14.11.20018-36070,,,72801,aktivan,Redovan korisnik usluga
717,14011977746623,Marko,Lazić,ženski,57,Kruševac,19.8.1999.,Cara Dušana 55,062/7339093,marko.lazić10@gmail.com,134681,14.01.19777-46623,,Poreska uprava,56373,aktivan,Redovan korisnik usluga
718,14071998876894,Miroljub,Matić,muški,57,Loznica,6.8.1978.,Kružni put 134,065/4792128,miroljub_matić@ptt.rs,221524,14.07.19988-76894,,Ministarstvo prosvete,73501,aktivan,
719,20111959810619,Maja,Petrović,muški,54,Sremska Mitrovica,7.10.1985.,Princa Evgenija 1,062/4662064,maja_petrović24@eunet.rs,125138,20.11.19598-10619,,Vlada Republike Srbije,37187,neaktivan,
720,17051976778405,Miroslav,Filipović,muški,48,Zrenjanin,2.1.2005.,Resk reimska 23,063/8522496,miroslav-filipović92@outlook.com,206333,17.05.19767-78405,277413371,,56760,aktivan,
721,05041999702851,Jelena,Ilić,muški,32,Loznica,5.9.1996.,Njegoševa 171,065/9954806,jelena_ilić@yahoo.com,214084,05.04.19997-02851,387127564,Narodna banka Srbije,12280,aktivan,Redovan korisnik usluga
722,19032001728151,Dejan,Stamenković,ženski,54,Niš,5.5.1990.,Mihajla Pupina 101,064/5143078,dejan-stamenković@gmail.com,185403,19.03.20017-28151,,,78635,aktivan,
723,25101970897535,Petar,Đorđević,ženski,65,Vršac,1.10.1993.,Bulevar revolucije 98,069/2827299,petar.đorđević72@yahoo.com,43087,25.10.19708-97535,,,45161,aktivan,
724,13021951878640,Ivana,Đorđević,ženski,24,Novi Pazar,4.11.2005.,Vuka Karadžića 60,066/6968924,ivana.đorđević40@gmail.com,39788,13.02.19518-78640,,,83680,neaktivan,
725,17021997807962,Srđan,Petrović,muški,21,Kosjerić,17.12.1995.,Njegoševa 75,060/6176082,srđan-petrović47@ptt.rs,172270,17.02.19978-07962,,Republički zavod za statistiku,36321,aktivan,
726,04051988863630,Petar,Savić,muški,50,Aranđelovac,6.8.1990.,Svetog Save 190,064/7145964,petar.savić@ptt.rs,102768,04.05.19888-63630,,,49563,neaktivan,Redovan korisnik usluga
727,08061961719700,Vladimir,Stamenković,ženski,61,Zrenjanin,15.6.1988.,Nikole Tesle 176,061/4335070,vladimir-stamenković@eunet.rs,127737,08.06.19617-19700,,,78139,aktivan,Redovan korisnik usluga
728,04091950892826,Mirjana,Matić,muški,68,Gornji Milanovac,1.7.1975.,Dušanova 92,065/7716056,mirjana.matić@gmail.com,171126,04.09.19508-92826,044211204,Ministarstvo prosvete,78994,neaktivan,
729,17101961823852,Miloš,Radosavljević,ženski,40,Zaječar,28.12.2007.,Branka Radičevića 136,060/7920458,miloš-radosavljević76@gmail.com,35666,17.10.19618-23852,,,10665,aktivan,Redovan korisnik usluga
730,09102003781945,Srđan,Đorđević,ženski,23,Valjevo,11.5.1997.,Takovska 40,060/3680252,srđan_đorđević@gmail.com,42515,09.10.20037-81945,203777371,,48331,aktivan,Redovan korisnik usluga
731,22101956831117,Gordana,Nikolić,muški,31,Kosjerić,25.2.2003.,Svetog Save 11,064/7332210,gordana.nikolić@outlook.com,177090,22.10.19568-31117,415563373,Vlada Republike Srbije,43148,aktivan,
732,05011969735253,Milena,Jovanović,ženski,65,Novi Pazar,13.1.1970.,Nikole Tesle 26,060/1609436,milena_jovanović60@yahoo.com,99031,05.01.19697-35253,773360531,,31363,aktivan,
733,27031984787696,Branislav,Antonijević,muški,27,Požarevac,10.8.1978.,Princa Evgenija 148,065/1508491,branislav-antonijević87@yahoo.com,193414,27.03.19847-87696,,,30277,aktivan,
734,10032003880449,Jasmina,Stamenković,muški,27,Gornji Milanovac,8.7.1987.,Njegoševa 195,061/4394858,jasmina_stamenković70@yahoo.com,59385,10.03.20038-80449,002995100,,92520,aktivan,
735,04081969892285,Nenad,Vasiljević,ženski,33,Kragujevac,2.7.1974.,Takovska 179,060/0378420,nenad_vasiljević77@gmail.com,148197,04.08.19698-92285,,,66816,aktivan,
736,11112001811185,Borislav,Milošević,ženski,58,Kraljevo,4.12.1998.,Svetog Save 170,061/2288437,borislav-milošević@yahoo.com,126336,11.11.20018-11185,208534625,,90310,aktivan,Redovan korisnik usluga
737,05061951770873,Zoran,Petrović,ženski,59,Požarevac,1.1.1987.,Bulevar oslobođenja 189,066/2520816,zoran_petrović16@yahoo.com,166395,05.06.19517-70873,,,80469,aktivan,
738,02061968798001,Milena,Stamenković,muški,54,Niš,21.11.2003.,Resk reimska 45,065/1126619,milena_stamenković36@ptt.rs,203679,02.06.19687-98001,913304151,,91377,aktivan,
739,04042004841889,Đorđe,Savić,muški,43,Prokuplje,6.12.1992.,Bulevar oslobođenja 12,060/4318844,đorđe_savić@yahoo.com,60614,04.04.20048-41889,,,44651,aktivan,
740,17031993738401,Nenad,Dragić,ženski,32,Kruševac,9.9.1970.,Cara Lazara 168,062/4830769,nenad-dragić17@outlook.com,185181,17.03.19937-38401,,,83878,aktivan,
741,21071993795212,Nenad,Dragić,ženski,54,Kruševac,11.5.1992.,Princa Evgenija 87,061/5902633,nenad.dragić@gmail.com,52164,21.07.19937-95212,3639424710,,87509,aktivan,
742,05031986893485,Miroljub,Pavlović,muški,51,Sombor,23.4.1985.,Jovana Cvijića 145,063/6109000,miroljub.pavlović@yahoo.com,71713,05.03.19868-93485,,,90821,aktivan,
743,24012000711560,Ivan,Marković,muški,53,Čačak,11.5.1998.,Kneza Mihaila 69,060/5209113,ivan_marković@ptt.rs,67987,24.01.20007-11560,,,66010,aktivan,
744,04011978851267,Đorđe,Nikolić,ženski,57,Novi Pazar,17.11.1985.,Stevana Sremca 116,065/1135506,đorđe.nikolić69@outlook.com,67730,04.01.19788-51267,,,45403,neaktivan,Redovan korisnik usluga
745,15111968715451,Tijana,Milošević,ženski,67,Kosjerić,19.1.1988.,Vuka Karadžića 69,061/1161791,tijana.milošević@yahoo.com,99013,15.11.19687-15451,8746538910,,94797,aktivan,Redovan korisnik usluga
746,06031961788985,Gordana,Filipović,ženski,50,Sombor,27.2.1976.,Kneza Mihaila 69,061/7448783,gordana-filipović@gmail.com,172915,06.03.19617-88985,3924624910,,73674,aktivan,
747,05121956889735,Vladimir,Gavrilović,ženski,49,Lučani,15.5.1986.,Jovana Cvijića 63,062/0560455,vladimir_gavrilović@gmail.com,70993,05.12.19568-89735,335671132,,72844,aktivan,
748,16031997789297,Borislav,Todorović,muški,56,Vranje,27.4.2002.,Nemaninjina 155,063/5767325,borislav-todorović@outlook.com,67317,16.03.19977-89297,,,37825,aktivan,Redovan korisnik usluga
749,28101953822456,Danica,Petrović,muški,34,Smederevo,24.4.1990.,Cara Dušana 63,065/9875421,danica-petrović7@outlook.com,59037,28.10.19538-22456,,,79505,aktivan,
750,15051975896868,Nebojša,Nikolić,ženski,43,Kosjerić,5.1.2003.,Vuka Karadžića 68,060/4496658,nebojša_nikolić30@outlook.com,189970,15.05.19758-96868,,,67156,aktivan,
751,10071971802745,Maja,Kostić,ženski,66,Požega,21.6.2000.,Takovska 137,060/6292819,maja_kostić20@gmail.com,166562,10.07.19718-02745,,Ministarstvo finansija,67470,neaktivan,Redovan korisnik usluga
